ticker,company_name,industry,state_own_pct,soe_dummy,hq_address_raw,province,state_own_source,ownership_keywords_hit,source
PRE,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội (Hanoi Re),${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 25, Tòa nhà PVI, Lô VP2, Khu nhà ở và công trình công cộng Yên Hòa, Phạm Văn Bạch, phường Yên Hòa, quận Cầu Giấy, HN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 3734 2828 - Fax: 024 3734 2626\u003c/p\u003",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PTI,Tổng Công ty Cổ phần Bảo hiểm Bưu điện,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 95 Trần Thái Tông, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 04.37724466 - Fax: 04.37724460 / 04.37724461\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SED,Công ty Cổ phần Đầu tư và Phát triển giáo dục Phương Nam,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 231 Nguyễn Văn Cừ, Phường 4, Quận 5, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 383 007 07 - Fax: 84-(8) 383 007 02\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SGD,Công ty cổ phần Sách Giáo dục tại T.P Hồ Chí Minh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 363 Hưng Phú, phường Chánh Hưng, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (08) 39540600 - Fax: (08) 39540598\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SHS,Công ty Cổ phần Chứng Khoán Sài Gòn Hà Nội,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 43 Lý Thường Kiệt, P.Cửa Nam, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 38181888 Fax: 84-(4) 38181688\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SMN,Công ty Cổ phần Sách và Thiết bị Giáo dục Miền Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 231 Nguyễn Văn Cừ, phường Chợ Quán, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e Điện thoại: (08) 38.300.312 Fax: (08) 38.351.488\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TJC,Công ty cổ phần Dịch vụ Vận tải và Thương mại,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 05 lô 2B Khu đô thị mới Ngã 5 Sân bay Cát Bi, phường Đông Khê, quận Ngô quyền, thành phố Hải Phòng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e ( 84 - 31 ) 3842565 - Fax: ( 84-31) 3822155\u003c/p\u003e",Hải Phòng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TTH,Công ty cổ phần Thương mại và Dịch vụ Tiến Thành,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e KĐT Việt Hưng, phường Việt Hưng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-0963.893.958\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e\u003cp\u003e\u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VFS,Công ty Cổ phần Chứng khoán Nhất Việt,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 117-119-121 Nguyễn Du, Phường Bến Thành, Quận 1, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 6255 6586 Fax: 028 6255 6580\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VHE,Công ty Cổ phần Dược liệu và Thực phẩm Việt Nam,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Số 277 đường Vạn Xuân, Xã Hạ Mỗ, huyện Đan Phượng, thành phố Hà Nội, VN.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02433816999 - Fax: 02435990555\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u0",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VIG,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 1+8, tháp B, tòa nhà Sông Đà, đường Phạm Hùng, phường Từ Liêm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-8) 39110788 Fax: 84-(4) 3514 8768\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VLA,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Văn Lang,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 81 Trần Hưng Đạo, phường Trần Hưng Đạo, quận Hoàn Kiếm, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84–(4) 3512 1610 - Fax: 84–(4) 3512 1611\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VNR,Tổng Công ty Cổ phần Tái bảo hiểm quốc gia Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,\u003c/b\u003e 141 Lê Duẩn - Quận Hoàn Kiếm - Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 3.942 2354 Fax: (84-4) 3.942 2351\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u00,Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VTC,Công ty Cổ phần Viễn thông VTC,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lầu 3, 614 Điện Biên Phủ, P.Vườn Lài, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3833 11 06 Fax: 84-(8) 3830 02 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
WSS,Công ty Cổ phần Chứng khoán Phố Wall,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 9, tòa nhà ICON 4, 243A Đê La Thành, phường Láng, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 382 486 86 Fax: 84-(4) 393 670 82\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ABS,Công ty cổ phần Dịch vụ Nông nghiệp Bình Thuận,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 03 Nguyễn Du, Phường Phan Thiết, Tỉnh Lâm Đồng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (+84) 2523 816 823 Fax: +84 2523 814 599\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Lâm Đồng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ACB,Ngân hàng Thương mại Cổ phần Á Châu,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 442 Nguyễn Thị Minh Khai, Q.3, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 392 909 99 Fax: 8-(48) 383 998 85\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
AGR,Công ty Cổ phần Chứng khoán Agribank,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 5, Tòa nhà Green Diamond, số 93 Láng Hạ, phường Láng Hạ, quận Đống Đa, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 6276 2666 Fax: 84-(4) 6276 5666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công b",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
APG,Công ty Cổ phần Chứng khoán APG,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tòa nhà văn phòng OSC Việt Nam, số 161 Võ Văn Tần, phường Xuân Hòa, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 3941 0277 Fax: 024 3941 0323\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
AST,Công ty Cổ phần Dịch vụ Hàng không Taseco,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 1, Tòa nhà N02-T1, khu đoàn ngoại giao, phố Đỗ Nhuận, Phường Xuân Đỉnh, Thành phố Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-24) 3587 6683 Fax: (84 24) 3587 6678\u003c/p\u003e\u003cp\u003e\u0",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BIC,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và phát triển Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 11, tòa nhà 263 Cầu Giấy, phường Cầu Giấy, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-24) 2220 0282 Fax: (84-24) 2220 0281\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BID,Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,${this.renderText(this.dataTable?.Nganh)},100.0,1,"\u003c/b\u003e Tháp BIDV, 194 Trần Quang Khải, phường Lý Thái Tổ, quận Hoàn Kiếm, TP Hà Nội, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-2220 5544 - Fax: +84-(04)-2220 0399\u003c/p\u003e\u003cp\u003e\u003cb\u003",Hà Nội,keyword_window,bo,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BSI,Công ty cổ phần Chứng khoán BIDV,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 8, Tầng 9 Toà nhà LPB Tower, số 210 Trần Quang Khải, phường Hoàn Kiếm, TP Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-4 39352722 / 84-8 38128885 - Fax: 84-4 22200669\u003c/p\u003e\u003cp\u003e\u003cb",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BTT,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 2-4 Lưu Văn Lang, P. Bến Thành, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 382 233 90 Fax: 028 382 913 89\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e CMC Tower,11 phố Duy Tân, phường Cầu Giấy, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 379 586 68 Fax: 024 379 589 89\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 108 Trần Hưng Đạo, quận Hoàn Kiếm, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-24) 3942 1030 Số fax: (84-24) 3942 1032\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u0",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CTS,Công ty cổ phần Chứng khoán VietinBank,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 1 đến Tầng 4, Tòa nhà N02-T2 Khu Đoàn Ngoại giao, Phường Xuân Đỉnh, TP HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.4) 62 78 0012 Fax: (84.4) 3974 1760\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười c",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DBD,Công ty Cổ phần Dược - Trang thiết bị Y tế Bình Định,${this.renderText(this.dataTable?.Nganh)},,0,\u003c/b\u003e 498 Nguyễn Thái Học – Phường Quy Nhơn Nam– Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02563846500 Fax: 0256.3846846\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003,Gia Lai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DBT,Công ty Cổ phần Dược phẩm Bến Tre,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 6A3, Quốc lộ 60, Phường Phú Tân, tỉnh Vĩnh Long.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(075) 3827 467 - Fax: 84-(075) 3824 248\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Vĩnh Long,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DCL,Công ty Cổ phần Dược phẩm Cửu Long,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 150 đường 14/9, Phường Thanh Đức, Tỉnh Vĩnh Long\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0270 3822 533 Fax: 0270 3822 129\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",Vĩnh Long,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DHG,Công ty Cổ phần Dược Hậu Giang,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 288 Bis Đường Nguyễn Văn Cừ, Phường Cái Khế, Thành phố Cần Thơ.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0292 3891 433/ 3890 074 Fax: 0292 3895 209\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:",Cần Thơ,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DMC,Công ty Cổ phần Xuất nhập khẩu Y tế Domesco,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Cụm Công nghiệp Cần Lố, khóm An Định, Phường Mỹ Trà, tỉnh Đồng Tháp\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(67) 385 2278/9370 Fax: 84-(67) 385 1270\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",Đồng Tháp,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DSC,Công ty Cổ phần Chứng khoán DSC,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DSE,Công ty Cổ phần Chứng khoán DNSE,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 6 - Tòa nhà Pax Sky - Số 63-65 Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 7108 9234\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e\u003c/p",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DXS,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 2W Ung Văn Khiêm, P.25, Quận Bình Thạnh, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) - 62 52 52 52 Fax: 02518 826 152\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 27-29 Lý Thái Tổ, phường Lý Thái Tổ, quận Hoàn Kiếm, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3821 0055 Fax: 84-(8) 3821 6913\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ELC,Công ty Cổ phần công nghệ - viễn thông ELCOM,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tòa nhà Elcom, 15 Duy Tân, P.Dịch Vọng Hậu, Q.Cầu Giấy, T.P.Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 383 593 59 Fax: 84-(4) 383 558 84\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 261 - 263 Khánh Hội, Phường Vĩnh Hội, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(028) 7302 3456 - Fax: +84-(028) 3943 5773\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
FTS,Công ty Cổ phần Chứng khoán FPT,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 52 đường Lạc Long Quân, phường Tây Hồ, TP Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 024 3773 7070 - Fax:024 3773 9058\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HAX,Công ty Cổ phần Dịch vụ Ô tô Hàng Xanh,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 333 Điện Biên Phủ, Phường Gia Định, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 08 3512 00 26 Fax: 08 3512 00 25\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lầu 2,3,5,6,7,11\u002612 Tòa nhà AB, số 76 Lê Lai, Phường Bến Thành, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3823 32 99 Fax: 84-(8) 3823 33 01\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HDB,Ngân hàng TMCP Phát triển T.P Hồ Chí Minh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tòa tháp Trung tâm Tài chính quốc tế Sài Gòn Marina - Số 2 Tôn Đức Thắng, phường Sài Gòn, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-6291 5916 - Fax: +84-(08)-6291 5900\u003c/p\u003e\u003cp\u003e\u003c",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HHS,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 116 Nguyễn Đức Cảnh, Phường An Biên, Quận Lê Chân, Thành phố Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0225 3854626 - Fax: 0225 3782326\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u0",Hải Phòng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HQC,Công ty cổ phần Tư vấn-Thương mại-Dịch vụ Địa ốc Hoàng Quân,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 286-288 Huỳnh Văn Bách, Phường 11, quận Phú Nhuận, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08) 6292 8617 - Fax: +84-(08) 6292 8486\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thôn",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HVH,Công ty Cổ phần Đầu tư và Công nghệ HVC,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 8, tòa tháp C - Hồ Gươm plaza, số 102 Trần Phú, phường Mộ Lao, quận Hà Đông, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-24) 3540 2246 Fax: (84-24) 3540 2247\u003c/p\u003e\u003cp\u003e\u003cb",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
